Date,Open,High,Low,Close,Volume,Adj Close
18-12-2018,694,694,675,676.349976,1040768,651.773804
19-12-2018,673,673,661.75,665.25,940615,641.077148
20-12-2018,662.700012,671.450012,657,666.849976,579639,642.619019
21-12-2018,660.700012,660.700012,643.799988,645.75,981311,622.285706
24-12-2018,658,658.799988,648,649.049988,579592,625.465759
26-12-2018,648.900024,650,637.700012,644.599976,440867,621.17749
27-12-2018,652.099976,663.25,649.299988,657.349976,512892,633.464172
28-12-2018,662.799988,663.900024,656,657.599976,288729,633.705139
31-12-2018,659,662.150024,656.099976,659.849976,268693,635.873352
01-01-2019,661,667,654.299988,664.650024,221951,640.498962
02-01-2019,668,673.700012,662.450012,669.299988,419594,644.97998
03-01-2019,670.900024,677,663.799988,667.549988,355183,643.293579
04-01-2019,671.099976,674,651.150024,660.75,532339,636.740662
07-01-2019,666.950012,682.799988,662.349976,671.150024,675873,646.762756
08-01-2019,673.049988,677.450012,668.200012,669.849976,528366,645.509949
09-01-2019,684.900024,689.799988,664.549988,675.849976,1401279,651.291931
10-01-2019,681.150024,682,672.650024,679.75,591859,655.050293
11-01-2019,683.900024,686,672.799988,683.700012,965600,658.85675
14-01-2019,706,709,695.700012,700.900024,1900868,675.431763
15-01-2019,705.099976,729.799988,705.099976,726.549988,907834,700.149719
16-01-2019,729,737.650024,729,736.549988,570874,709.786316
17-01-2019,736.450012,738.650024,728.75,733.400024,284316,706.750854
18-01-2019,731.950012,736,726.5,731,203144,704.438049
21-01-2019,733,750.700012,733,742.75,439700,715.761047
22-01-2019,740.650024,747.200012,733.849976,744.349976,241180,717.302979
23-01-2019,743.25,743.25,729.049988,731.450012,250110,704.871704
24-01-2019,729.5,739,721.400024,732.799988,185362,706.172607
25-01-2019,728.700012,737.400024,725,730.200012,176637,703.667114
28-01-2019,732.900024,733.849976,719.049988,728.200012,500333,701.739807
29-01-2019,728.200012,730.349976,716.549988,727.349976,618662,700.920593
30-01-2019,727.349976,734.650024,720.599976,724.849976,653889,698.511475
31-01-2019,728,751,727.049988,749.599976,1128305,722.362122
01-02-2019,753.799988,761.799988,745,756.549988,374496,729.059631
04-02-2019,755,762,747.849976,755.650024,329744,728.192322
05-02-2019,751,760,748.549988,754.25,272873,726.843201
06-02-2019,754.25,766.150024,753.799988,762.650024,345880,734.937988
07-02-2019,761.099976,769.5,760.650024,763.349976,241922,735.612549
08-02-2019,764,771.150024,755.099976,759.849976,312650,732.239685
11-02-2019,760,768.650024,757.549988,761.599976,275729,733.926147
12-02-2019,763,763,741,750.400024,292287,723.133179
14-02-2019,753,753,738,739.799988,171101,712.918213
15-02-2019,741.25,746.549988,733,741.75,331471,714.797363
18-02-2019,741,747.5,736.200012,740.099976,168645,713.207336
19-02-2019,738.900024,739.299988,723,725.150024,228364,698.800598
20-02-2019,730,743.450012,727,740.049988,288411,713.159241
21-02-2019,739,739.150024,727.950012,733.349976,200596,706.702698
22-02-2019,733.900024,736.650024,728,733.349976,191573,706.702698
25-02-2019,735,757.799988,735,754.900024,297704,727.469604
26-02-2019,748.150024,752.049988,740,741.700012,394085,714.749268
27-02-2019,745,746.599976,733,734.700012,447430,708.003601
28-02-2019,735.150024,742,732.099976,733.950012,212699,707.280884
01-03-2019,737.799988,742.349976,735.549988,741.150024,237031,714.219238
05-03-2019,742,742.549988,730,732.599976,227036,705.979919
06-03-2019,735,736.900024,727.099976,732.200012,517663,705.594421
07-03-2019,735,735.5,720.75,723.25,538547,696.969666
08-03-2019,723.25,725.900024,711.099976,712.549988,418002,686.658447
11-03-2019,713,718.200012,709.200012,711.650024,1177665,685.791138
12-03-2019,709.900024,714.75,705.700012,706.900024,603082,681.213806
13-03-2019,710,718.75,706.349976,709.150024,466106,683.382019
14-03-2019,714,715,706.299988,708.349976,351044,682.611023
15-03-2019,712.849976,723.650024,709.150024,718.849976,806656,692.729492
18-03-2019,723.450012,723.849976,705.650024,709.75,866618,683.960205
19-03-2019,713,725.900024,707.799988,721.5,686131,695.283264
20-03-2019,726.200012,742,726.200012,738.5,976004,711.665466
22-03-2019,743.349976,746.099976,733.099976,742.150024,371377,715.182861
25-03-2019,741,742,731.5,735.799988,2496241,709.063599
26-03-2019,736,736,719.599976,726.75,438405,700.342407
27-03-2019,728,732.400024,726.25,729.049988,369947,702.558899
28-03-2019,730,745,730,738.5,428974,711.665466
01-04-2019,742.900024,759.599976,742.900024,755.650024,1913427,728.192322
02-04-2019,757.5,765.450012,753.099976,757.099976,877816,729.589661
03-04-2019,759,759.049988,747,754.049988,580434,726.650513
04-04-2019,751.950012,753.799988,745.5,748.25,246998,721.061218
05-04-2019,750,760.5,748.25,756.25,1341969,728.770508
08-04-2019,762.299988,769.950012,755.950012,767.150024,314102,739.274536
09-04-2019,770,773.650024,758.299988,759.849976,336826,732.239685
10-04-2019,763,766.5,752.700012,754.150024,325180,726.746887
11-04-2019,753,753,740.049988,743.150024,375859,716.146545
12-04-2019,746,751.5,741,747.849976,385220,720.67572
15-04-2019,725,732,713.700012,726.650024,1070699,700.246155
16-04-2019,728.299988,728.5,714.549988,723.849976,661281,697.547791
18-04-2019,724.849976,724.849976,713,716.400024,537060,690.36853
22-04-2019,716.400024,725.75,715,720.599976,371246,694.415894
23-04-2019,724,729.799988,718.5,727.849976,322190,701.402527
24-04-2019,727.5,737.799988,724.25,736.400024,366957,709.641846
25-04-2019,736.400024,737.549988,726,728.75,356999,702.269775
26-04-2019,731,739.900024,729.599976,737.099976,333801,710.316345
30-04-2019,739,753,737.5,749.950012,738883,722.699524
02-05-2019,748.599976,748.900024,728.200012,729.849976,950252,703.329773
03-05-2019,723.75,730.599976,719,723.75,366567,697.451416
06-05-2019,718.5,721.950012,711.099976,717.849976,1029470,691.765869
07-05-2019,720.049988,727.400024,719,723.549988,497580,697.258789
08-05-2019,724,725.950012,716,718.099976,440522,692.006714
09-05-2019,721.700012,730.349976,716,721.049988,543215,694.849548
10-05-2019,723,723,714.5,716.049988,521637,690.03125
13-05-2019,718,727.5,712.799988,720.049988,397812,693.885864
14-05-2019,719.5,719.5,704,713.849976,537632,687.911194
15-05-2019,716.650024,724.450012,712.950012,716.5,455637,690.464905
16-05-2019,716.75,736.75,716.75,734.200012,425995,707.521729
17-05-2019,733.299988,735.700012,721,723.799988,577782,697.499634
20-05-2019,725.799988,726.450012,706.849976,722.400024,669439,696.150513
21-05-2019,723.5,723.5,707,709.200012,511790,683.430176
22-05-2019,711.099976,718.200012,707,709.200012,497340,683.430176
23-05-2019,717.700012,717.700012,698.400024,701.25,652528,675.769043
24-05-2019,702.349976,711.849976,701.25,709.450012,497574,683.671082
27-05-2019,708.799988,713.599976,705.299988,709.099976,549476,683.333801
28-05-2019,710,730.5,710,726.650024,493319,700.246155
29-05-2019,726.5,733.700012,724.349976,727.349976,277383,700.920593
30-05-2019,727.799988,737.349976,724,733.299988,217850,706.65448
31-05-2019,735,742,733.549988,736.849976,206651,710.075439
03-06-2019,734,750.700012,729.950012,744.650024,246396,717.592041
04-06-2019,741.950012,741.950012,733.25,734.700012,309295,708.003601
06-06-2019,734.700012,745,734.099976,737.950012,321239,711.135498
07-06-2019,737.700012,744,735.950012,739.349976,320333,712.484619
10-06-2019,738,754.5,738,753.599976,249632,726.216797
11-06-2019,754,758.900024,751.200012,754.849976,287202,727.421387
12-06-2019,754.150024,756,745,753.950012,204706,726.554138
13-06-2019,741.5,747.200012,739.200012,742.700012,378457,725.821106
14-06-2019,744.200012,745.650024,738.400024,740.400024,298249,723.573425
17-06-2019,741.150024,744.700012,737.5,740.400024,331734,723.573425
18-06-2019,740,752.400024,740,750.650024,1001741,733.590454
19-06-2019,751,755,748.75,751.849976,299917,734.763184
20-06-2019,735,756.450012,735,754.549988,636623,737.401794
21-06-2019,754,755,747,750.700012,328861,733.639282
24-06-2019,752,752,742.650024,745.599976,255056,728.655212
25-06-2019,742.5,750.849976,737.25,748.049988,281982,731.049561
26-06-2019,744,751.5,738.099976,739.650024,283076,722.840454
27-06-2019,741,744.950012,728.200012,730.849976,282242,714.240417
28-06-2019,733.900024,739.450012,728.349976,731.950012,329553,715.315491
01-07-2019,734.099976,737.799988,729.650024,731.150024,310899,714.53363
02-07-2019,734.400024,741.150024,730.900024,739.900024,238903,723.084778
03-07-2019,742,742.700012,730.299988,731.5,338665,714.875671
04-07-2019,734,736.349976,729.25,733.900024,266711,717.221191
05-07-2019,736,736,713.200012,718.25,351697,701.926758
08-07-2019,717,724.099976,712.599976,717.450012,301869,701.144958
09-07-2019,717.900024,719.700012,708.900024,715.400024,184016,699.141602
10-07-2019,710.150024,722.599976,706.700012,716.900024,230925,700.607483
11-07-2019,721,723.650024,710,720.849976,220817,704.467712
12-07-2019,723.299988,730.849976,719.349976,727.099976,179046,710.575684
15-07-2019,762,781.400024,754.5,779.450012,1168501,761.735962
16-07-2019,776.799988,787.900024,774.799988,784.950012,388399,767.110962
17-07-2019,784.700012,795,777,794.299988,253810,776.248474
18-07-2019,792.400024,798.599976,786.049988,793.150024,248113,775.124573
19-07-2019,789.700012,794.400024,781.400024,785.599976,205113,767.746155
22-07-2019,786.900024,792,782.25,785.150024,333145,767.306396
23-07-2019,785.450012,804.25,785.450012,789.900024,497688,771.948486
24-07-2019,789.5,793.299988,783.650024,786.049988,345353,768.185913
25-07-2019,787,800.25,787,795.049988,327591,776.981384
26-07-2019,793,794.700012,782.700012,787.299988,293235,769.407532
29-07-2019,787.549988,796.849976,786.400024,791.549988,272313,773.560913
30-07-2019,792,798,788.25,792.799988,267946,774.782532
31-07-2019,792,799.450012,781.75,794,302444,775.955261
01-08-2019,790.799988,790.799988,764.799988,769.049988,365299,751.572327
02-08-2019,769,780,762.400024,775.400024,390658,757.778015
05-08-2019,773,785.75,768.25,776.75,471827,759.09729
06-08-2019,778,783.900024,770,774.650024,852181,757.045044
07-08-2019,779,783.599976,772.349976,776.150024,462609,758.510986
08-08-2019,778,792.900024,778,789.099976,539576,771.166626
09-08-2019,791.5,796.400024,785.5,790.150024,483333,772.192749
13-08-2019,788.349976,788.349976,760.5,764.099976,600910,746.734802
14-08-2019,774,778.5,768.450012,774.900024,341438,757.289368
16-08-2019,779,779.799988,762.25,774.549988,226017,756.947327
19-08-2019,777,783.299988,773.799988,777.799988,262801,760.123413
20-08-2019,781.049988,797.900024,781.049988,792.900024,513651,774.88031
21-08-2019,792.799988,803,792.75,799.549988,339416,781.37915
22-08-2019,800.799988,800.799988,792.5,795.900024,199130,777.812134
23-08-2019,798,809.950012,796,801.900024,355792,783.67572
26-08-2019,800,806.75,787.5,802.900024,174352,784.653076
27-08-2019,791,795,781.200012,785,248061,767.159851
28-08-2019,785.099976,804.900024,785.099976,802.099976,164188,783.871155
29-08-2019,798.900024,809.650024,796,806.849976,177460,788.513184
30-08-2019,808,817.5,802,814.599976,156965,796.087097
03-09-2019,815,822.299988,812.049988,814.299988,132158,795.793945
04-09-2019,813.700012,822.700012,810.25,821.049988,138123,802.390503
05-09-2019,827.099976,837,826.400024,834.200012,252694,815.241699
06-09-2019,838,847.400024,835.150024,840.150024,145166,821.056458
09-09-2019,838.049988,840,827.299988,829.200012,118172,810.355347
11-09-2019,821.650024,827.950012,814.700012,820.099976,265029,801.462097
12-09-2019,818,819.799988,811.200012,816.349976,90350,797.797363
13-09-2019,816,830.849976,816,829.150024,138896,810.306458
16-09-2019,831.549988,838,821,827.450012,114142,808.645142
17-09-2019,830,834,821,831.049988,99229,812.163269
18-09-2019,831.049988,832.900024,824.349976,829.849976,82724,810.99054
19-09-2019,825,826.650024,815.099976,821,116759,802.341675
20-09-2019,822.349976,834.75,802,805.099976,354899,786.802979
23-09-2019,810,810,742.099976,765.099976,1147448,747.712036
24-09-2019,767.700012,798.700012,766,794.049988,958044,776.00415
25-09-2019,791,801.549988,782.200012,792.200012,461452,774.196228
26-09-2019,792,796.849976,778.5,782.049988,337839,764.276794
27-09-2019,788,794.25,780.049988,782.349976,624420,764.570007
30-09-2019,782.349976,807.950012,782.349976,805.299988,350883,786.998474
01-10-2019,809.799988,809.799988,791.75,793.549988,225039,775.515503
03-10-2019,793,797.75,784.299988,785.5,126115,767.648438
04-10-2019,795,797.549988,788.099976,793.25,215977,775.22229
07-10-2019,795,802.200012,786.5,789.549988,179647,771.606384
09-10-2019,793.5,796,779,784,132315,766.182495
10-10-2019,783.5,794.5,777.099976,782.900024,166108,765.107544
11-10-2019,785.950012,823.349976,777,815.700012,532657,797.16217
14-10-2019,789,796.900024,781,785.650024,454942,767.795105
15-10-2019,773.799988,774.75,765,767.799988,342205,750.350708
16-10-2019,768,776,762,771.450012,322436,753.917786
17-10-2019,768.900024,770.549988,765.200012,769.099976,180800,751.621094
18-10-2019,766.650024,773.599976,760.099976,767.75,279245,750.30188
22-10-2019,691,691,638.299988,643.299988,11771789,635.299988
23-10-2019,637.299988,656.400024,615,650.75,5055545,650.75
24-10-2019,650.700012,653.099976,632.049988,635.400024,1726291,635.400024
25-10-2019,644.299988,652.5,636,637.549988,834375,637.549988
27-10-2019,null,null,null,null,null,null
29-10-2019,654,654,647,650.599976,1048701,650.599976
30-10-2019,659,671,656.25,660.450012,914388,660.450012
31-10-2019,669,695.25,666.450012,685.5,1215604,685.5
01-11-2019,689.900024,694,682.75,688,600344,688
04-11-2019,684.400024,732.5,678.299988,709,1849592,709
05-11-2019,709,709,691.75,695.799988,852025,695.799988
06-11-2019,697.599976,721.5,691.700012,712.299988,914354,712.299988
07-11-2019,716,724,712.400024,719.950012,511202,719.950012
08-11-2019,722.5,724.450012,705.599976,708.450012,531345,708.450012
11-11-2019,707,707.099976,698.099976,704.5,289378,704.5
13-11-2019,695.5,699.950012,688,691.25,627414,691.25
14-11-2019,695,709.75,695,705.349976,603556,705.349976
15-11-2019,707.299988,712.650024,702.150024,703.950012,346966,703.950012
18-11-2019,704.5,709.900024,699.75,705.549988,237120,705.549988
19-11-2019,710.900024,714.400024,706,712.799988,378657,712.799988
20-11-2019,712.650024,715,706.200012,712.799988,294235,712.799988
21-11-2019,714.049988,721.400024,710.799988,713.75,320743,713.75
22-11-2019,713,713,685.099976,693.150024,711451,693.150024
25-11-2019,694.400024,705,694,698,233214,698
26-11-2019,701.200012,707.200012,686,690.700012,213471,690.700012
27-11-2019,695.700012,697.599976,690.200012,696.049988,147999,696.049988
28-11-2019,698.5,703,694.400024,701.650024,239978,701.650024
29-11-2019,703,703.200012,691.799988,695.950012,166618,695.950012
02-12-2019,702.349976,704.349976,690.349976,692.900024,1921228,692.900024
03-12-2019,695.799988,699.400024,689,698.349976,384709,698.349976
04-12-2019,695,710.400024,694.349976,708.200012,377545,708.200012
05-12-2019,707.099976,716.099976,704.299988,714.650024,860862,714.650024
06-12-2019,717.900024,720,709.650024,715.150024,294722,715.150024
09-12-2019,716.799988,722.200012,715.099976,716.900024,448298,716.900024
10-12-2019,715.549988,718.650024,710.200012,714.25,260536,714.25
11-12-2019,715.5,722.75,713.400024,720.799988,227873,720.799988
12-12-2019,720.799988,720.799988,695,701.849976,1731787,701.849976
13-12-2019,706.900024,712.700012,700.099976,711.25,694603,711.25
16-12-2019,711.25,720,710.349976,714,253695,714
17-12-2019,717.549988,731.5,715.299988,729.299988,509857,729.299988
18-12-2019,729.5,737.25,723.099976,732.5,352727,732.5
19-12-2019,732,736,724.799988,731.200012,370840,731.200012
20-12-2019,732.099976,735,728.349976,732,187057,732
23-12-2019,732,737.25,731.400024,735.849976,105902,735.849976
24-12-2019,736.150024,736.799988,728.5,733.25,92997,733.25
26-12-2019,734,734.700012,727,729.25,139762,729.25
27-12-2019,729.25,737.650024,728.75,736.799988,105409,736.799988
30-12-2019,736,737.700012,727.450012,732.799988,669807,732.799988
31-12-2019,732.099976,737.5,725.5,731.75,254993,731.75
01-01-2020,733.599976,739.900024,732.650024,736.900024,86151,736.900024
02-01-2020,738.049988,740.200012,731.349976,734.700012,131129,734.700012
03-01-2020,734.5,747.75,734.25,746.099976,288087,746.099976
06-01-2020,745.099976,753.950012,736.700012,738.650024,191481,738.650024
07-01-2020,739.049988,742.349976,725.150024,727.75,211980,727.75
08-01-2020,725,728.700012,708.400024,718.150024,280761,718.150024
09-01-2020,722.900024,731.25,714.5,727.549988,321670,727.549988
10-01-2020,732,742.799988,730.799988,738.25,359749,738.25
13-01-2020,763,777.549988,755.549988,773.400024,968764,773.400024
14-01-2020,770.599976,776.799988,767.299988,775.349976,239821,775.349976
15-01-2020,775,775,762.799988,767.700012,185699,767.700012
16-01-2020,772,772.200012,760.400024,766.849976,153766,766.849976
17-01-2020,771,772,762.700012,767.849976,88333,767.849976
20-01-2020,770,774.450012,763.349976,768.349976,105542,768.349976
21-01-2020,768.349976,770.700012,760.549988,761.900024,61778,761.900024
22-01-2020,765.099976,778,765.099976,769.950012,276071,769.950012
23-01-2020,774,785.200012,774,784.549988,266667,784.549988
24-01-2020,776,786.200012,773.799988,782.950012,713930,782.950012
27-01-2020,779.700012,784.5,774.799988,777.900024,111853,777.900024
28-01-2020,779.799988,780.799988,772.099976,777.900024,543368,777.900024
29-01-2020,783,792.549988,783,789.450012,434306,789.450012
30-01-2020,792,792,778.049988,780.200012,80734,780.200012
31-01-2020,781.75,784.25,771.75,776.349976,70808,776.349976
03-02-2020,780.549988,790,764.5,767.200012,119026,767.200012
04-02-2020,769.5,789.349976,769.5,787.849976,105746,787.849976
05-02-2020,787,787,774.25,784.5,350877,784.5
06-02-2020,784.5,786.549988,770,770.950012,936087,770.950012
07-02-2020,772,778.849976,771.049988,777.200012,99982,777.200012
10-02-2020,776,778.049988,769.799988,773.25,75767,773.25
11-02-2020,776.200012,779.25,769.75,773.799988,99312,773.799988
12-02-2020,775,783,775,781.049988,92870,781.049988
13-02-2020,787,794.299988,782.400024,792.349976,132909,792.349976
14-02-2020,794.900024,799,785,786.200012,418263,786.200012
17-02-2020,787,793.400024,783.400024,789.400024,90639,789.400024
18-02-2020,787,798.900024,783.299988,797.450012,107455,797.450012
19-02-2020,800,804.700012,796,800.700012,100572,800.700012
20-02-2020,800.450012,805.900024,794.049988,796.700012,432363,796.700012
24-02-2020,798,811.200012,792.299988,795.25,311918,795.25
25-02-2020,800,805.5,795.400024,798.349976,382740,798.349976
26-02-2020,798,801.5,780.799988,782.700012,210802,782.700012
27-02-2020,780,780.549988,772.400024,777.599976,137900,777.599976
28-02-2020,755,756,723.299988,731.349976,719556,731.349976
02-03-2020,733,765.849976,733,744.349976,521793,744.349976
03-03-2020,755.799988,758.150024,741.650024,746.299988,525353,746.299988
04-03-2020,754.700012,761.299988,745.599976,758.599976,623340,758.599976
05-03-2020,762,773.349976,752,754.650024,370877,754.650024
06-03-2020,744,744,729.450012,739.25,2788077,739.25
09-03-2020,739.25,739.25,739.25,739.25,0,739.25
11-03-2020,693,696.25,669.599976,685.150024,498427,685.150024
12-03-2020,670,670,627.700012,631.549988,1236804,631.549988
13-03-2020,586,667.599976,568.799988,642.200012,932945,642.200012
16-03-2020,640,640,580,582.849976,927681,582.849976
17-03-2020,585.200012,592.049988,550.099976,555.599976,967841,555.599976
18-03-2020,565.200012,578,528.150024,535.049988,673598,535.049988
19-03-2020,530,557.700012,511.100006,545.400024,2113081,545.400024
20-03-2020,554,617,549.650024,584.950012,1824428,584.950012
23-03-2020,548,560,514.799988,526.700012,724224,526.700012
24-03-2020,535,605.700012,525.549988,593.549988,629411,593.549988
25-03-2020,593,634.799988,566,605.950012,553061,605.950012
26-03-2020,615.950012,650.5,614,646.299988,497057,646.299988
27-03-2020,655,675,642.799988,653.549988,745637,653.549988
30-03-2020,634,664,621.950012,627.200012,1128539,627.200012
31-03-2020,645.5,661.950012,634.75,640.299988,1706196,640.299988
01-04-2020,640,640,594.25,604.099976,825328,604.099976
03-04-2020,604.099976,606.650024,582.349976,585.450012,327035,585.450012
07-04-2020,611.900024,643.950012,611.900024,641.099976,418888,641.099976
08-04-2020,628.200012,655.200012,626.75,631.700012,588592,631.700012
09-04-2020,648.900024,652.75,632.700012,637.599976,547723,637.599976
13-04-2020,630,651.599976,627,637.099976,274101,637.099976
15-04-2020,645,652.799988,635.700012,639.150024,794120,639.150024
16-04-2020,622.849976,634.299988,604,624.200012,402658,624.200012
17-04-2020,640,646,626.049988,629.299988,221622,629.299988
20-04-2020,640,660.700012,639.299988,652.900024,455876,652.900024
21-04-2020,632,646.5,627.700012,633.049988,265764,633.049988
22-04-2020,633.200012,645.299988,628.099976,642.049988,166193,642.049988
23-04-2020,649,683,638.5,678.450012,1541355,678.450012
24-04-2020,674.400024,674.900024,655.650024,658.299988,263300,658.299988
27-04-2020,660,680.849976,660,664.25,134910,664.25
28-04-2020,673,676.650024,653.650024,661.049988,201758,661.049988
29-04-2020,667.799988,681.700012,658.099976,677.700012,199318,677.700012
30-04-2020,696,719.799988,696,716.200012,430782,716.200012
04-05-2020,694.549988,700.950012,670.450012,673.75,202813,673.75
05-05-2020,681.150024,685.5,670.099976,674.25,120580,674.25
06-05-2020,679.700012,681.299988,664.25,666.200012,162251,666.200012
07-05-2020,666.099976,674.099976,663.049988,665.049988,93599,665.049988
08-05-2020,672.900024,680.950012,668.599976,674.650024,158605,674.650024
11-05-2020,680,698.400024,677.700012,682.75,147260,682.75
12-05-2020,678,691,675.5,687.75,156715,687.75
13-05-2020,700,700,684.599976,693.900024,192736,693.900024
14-05-2020,664,671.650024,654.049988,658.099976,472186,658.099976
15-05-2020,665.5,665.5,647,652.299988,310061,652.299988
18-05-2020,664,670.450012,653.900024,663.599976,251322,663.599976
19-05-2020,665.900024,674.700012,655.900024,668.950012,254650,668.950012
20-05-2020,666.549988,673.200012,659.799988,670.200012,230449,670.200012
21-05-2020,668.400024,679.700012,665.299988,672,217317,672
22-05-2020,672.150024,695.25,672.150024,692.25,300974,692.25
26-05-2020,695,699.599976,678.950012,680.150024,208176,680.150024
27-05-2020,682.75,708.900024,675.099976,705.299988,1274033,705.299988
